Codi_districte,Nom_districte,Data,Descripcio_torn,num_accidentes,dia_semana,mes,dia_mes,temperature_2m,precipitation,rain,wind_speed_10m,weather_code,pct_congestion,hay_accidente,turno_enc,dia_enc
2,Eixample,2022-04-27,Matí,1,Dimecres,4,27,15.2,0.0,0.0,7.012499999999999,3,0.6450757575757575,0,0,3
2,Eixample,2022-04-27,Nit,2,Dimecres,4,27,12.725,0.0,0.0,5.825,3,0.0433712121212121,0,1,3
2,Eixample,2022-04-27,Tarda,7,Dimecres,4,27,16.7625,0.1,0.1,9.575,51,0.6996212121212121,1,2,3
2,Eixample,2022-04-28,Matí,6,Dijous,4,28,15.8375,0.0,0.0,9.5875,3,0.6880681818181819,1,0,0
2,Eixample,2022-04-28,Nit,1,Dijous,4,28,13.475,0.0,0.0,6.7125,3,0.1042929292929293,0,1,0
2,Eixample,2022-04-28,Tarda,3,Dijous,4,28,19.675,0.0,0.0,15.4875,3,0.7176136363636364,1,2,0
2,Eixample,2022-04-29,Matí,1,Divendres,4,29,15.825,0.0,0.0,6.675000000000001,1,0.6426136363636363,0,0,6
2,Eixample,2022-04-29,Nit,3,Divendres,4,29,13.5,0.0,0.0,6.1875,1,0.1434343434343434,1,1,6
2,Eixample,2022-04-29,Tarda,5,Divendres,4,29,19.8125,0.0,0.0,12.4625,2,0.7304385263710926,1,2,6
2,Eixample,2022-04-30,Nit,4,Dissabte,4,30,15.1625,0.0,0.0,7.025,3,0.1221590909090909,1,1,4
2,Eixample,2022-04-30,Tarda,5,Dissabte,4,30,18.625,0.4,0.4,11.1875,51,0.5823923444976077,1,2,4
2,Eixample,2022-05-01,Matí,1,Diumenge,5,1,15.8625,0.0,0.0,9.35,3,0.2271770334928229,0,0,5
2,Eixample,2022-05-01,Nit,2,Diumenge,5,1,15.1875,0.1,0.1,4.3625,51,0.0820075757575757,0,1,5
2,Eixample,2022-05-02,Matí,5,Dilluns,5,2,16.5125,0.0,0.0,7.3875,3,0.4255398361876396,1,0,1
2,Eixample,2022-05-02,Nit,2,Dilluns,5,2,15.525,0.3,0.3,6.05,51,0.0286616161616161,0,1,1
2,Eixample,2022-05-02,Tarda,3,Dilluns,5,2,17.1375,1.3,1.3,6.475,53,0.6537878787878788,1,2,1
2,Eixample,2022-05-03,Matí,2,Dimarts,5,3,15.625,0.1,0.1,15.9125,51,0.662200956937799,0,0,2
2,Eixample,2022-05-03,Nit,1,Dimarts,5,3,13.9625,0.0,0.0,5.1375,3,0.0534090909090909,0,1,2
2,Eixample,2022-05-03,Tarda,5,Dimarts,5,3,16.6375,1.7000000000000002,1.7000000000000002,7.4625,61,0.7084989429175476,1,2,2
2,Eixample,2022-05-04,Tarda,2,Dimecres,5,4,17.775,0.3,0.3,13.5,51,0.6656126482213439,0,2,3
2,Eixample,2022-05-05,Matí,3,Dijous,5,5,16.1375,0.0,0.0,7.6875,1,0.6556818181818181,1,0,0
2,Eixample,2022-05-05,Nit,2,Dijous,5,5,14.5625,0.0,0.0,6.7125,3,0.0583333333333333,0,1,0
2,Eixample,2022-05-05,Tarda,4,Dijous,5,5,19.2875,1.4,1.4,10.65,61,0.7444976076555024,1,2,0
2,Eixample,2022-05-06,Matí,1,Divendres,5,6,16.8375,0.0,0.0,8.1,2,0.6484210526315789,0,0,6
2,Eixample,2022-05-06,Tarda,7,Divendres,5,6,18.275,0.0,0.0,15.425,2,0.7399621212121212,1,2,6
2,Eixample,2022-05-07,Matí,2,Dissabte,5,7,18.9375,0.0,0.0,10.0125,1,0.5337341124340853,0,0,4
2,Eixample,2022-05-07,Nit,1,Dissabte,5,7,14.9625,0.0,0.0,8.25,1,0.2103535353535353,0,1,4
2,Eixample,2022-05-07,Tarda,4,Dissabte,5,7,18.75,0.0,0.0,10.2375,3,0.5831439393939394,1,2,4
2,Eixample,2022-05-08,Matí,1,Diumenge,5,8,17.225,0.0,0.0,7.275,2,0.2179924242424242,0,0,5
2,Eixample,2022-05-08,Nit,1,Diumenge,5,8,14.65,0.0,0.0,6.875,1,0.0882575757575757,0,1,5
2,Eixample,2022-05-08,Tarda,1,Diumenge,5,8,19.6875,0.0,0.0,10.9375,1,0.4049640804039646,0,2,5
2,Eixample,2022-05-09,Matí,9,Dilluns,5,9,17.1125,0.0,0.0,7.8875,1,0.6452651515151515,1,0,1
2,Eixample,2022-05-10,Matí,4,Dimarts,5,10,19.0375,0.0,0.0,11.4625,2,0.6420332355816227,1,0,2
2,Eixample,2022-05-10,Tarda,2,Dimarts,5,10,22.05,0.0,0.0,18.7,3,0.6784848484848485,0,2,2
2,Eixample,2022-05-11,Matí,4,Dimecres,5,11,18.475,0.0,0.0,12.2625,0,0.647159090909091,1,0,3
2,Eixample,2022-05-11,Tarda,4,Dimecres,5,11,21.3125,0.0,0.0,18.3,1,0.707655963445339,1,2,3
2,Eixample,2022-05-12,Matí,1,Dijous,5,12,17.525,0.0,0.0,7.95,3,0.6512918660287081,0,0,0
2,Eixample,2022-05-12,Nit,1,Dijous,5,12,15.0875,0.0,0.0,5.3375,3,0.1027106734451946,0,1,0
2,Eixample,2022-05-12,Tarda,5,Dijous,5,12,20.1625,0.0,0.0,13.6375,3,0.7188516746411483,1,2,0
2,Eixample,2022-05-13,Matí,3,Divendres,5,13,16.95,0.0,0.0,8.1125,3,0.6125,1,0,6
2,Eixample,2022-05-13,Nit,1,Divendres,5,13,14.925,0.0,0.0,4.0625,3,0.0975378787878787,0,1,6
2,Eixample,2022-05-13,Tarda,3,Divendres,5,13,20.0375,0.0,0.0,9.875,3,0.6928030303030303,1,2,6
2,Eixample,2022-05-14,Matí,8,Dissabte,5,14,19.5375,0.0,0.0,7.275,3,0.3848484848484848,1,0,4
2,Eixample,2022-05-14,Nit,2,Dissabte,5,14,16.2125,0.0,0.0,5.5125,1,0.1620175463890771,0,1,4
2,Eixample,2022-05-14,Tarda,4,Dissabte,5,14,22.4125,0.0,0.0,12.5875,3,0.516555023923445,1,2,4
2,Eixample,2022-05-15,Tarda,1,Diumenge,5,15,22.9625,0.0,0.0,14.5375,3,0.4545454545454545,0,2,5
2,Eixample,2022-05-16,Matí,6,Dilluns,5,16,20.95,0.0,0.0,9.6625,3,0.6090909090909091,1,0,1
2,Eixample,2022-05-17,Matí,3,Dimarts,5,17,19.7125,0.0,0.0,6.5125,3,0.737603305785124,1,0,2
2,Eixample,2022-05-17,Nit,1,Dimarts,5,17,17.6375,0.0,0.0,4.4875,3,0.0884667456422406,0,1,2
2,Eixample,2022-05-17,Tarda,8,Dimarts,5,17,21.8375,0.0,0.0,12.1125,1,0.6918560606060606,1,2,2
2,Eixample,2022-05-18,Matí,2,Dimecres,5,18,21.35,0.0,0.0,5.3875,3,0.6199413489736071,0,0,3
2,Eixample,2022-05-18,Nit,1,Dimecres,5,18,18.7875,0.0,0.0,4.3625,3,0.0543560606060606,0,1,3
2,Eixample,2022-05-18,Tarda,1,Dimecres,5,18,23.7375,0.0,0.0,9.4375,3,0.6924242424242424,0,2,3
2,Eixample,2022-05-19,Matí,1,Dijous,5,19,20.7375,0.0,0.0,7.5625,3,0.4632644049047835,0,0,0
2,Eixample,2022-05-19,Nit,1,Dijous,5,19,19.6875,0.1,0.1,3.2,51,0.1166666666666666,0,1,0
2,Eixample,2022-05-19,Tarda,7,Dijous,5,19,22.2125,0.0,0.0,11.625,2,0.7325757575757575,1,2,0
2,Eixample,2022-05-20,Matí,3,Divendres,5,20,21.3875,0.0,0.0,7.6875,3,0.662689393939394,1,0,6
2,Eixample,2022-05-20,Tarda,8,Divendres,5,20,23.5125,0.0,0.0,11.6375,3,0.753035526593125,1,2,6
2,Eixample,2022-05-21,Matí,4,Dissabte,5,21,23.075,0.0,0.0,7.1125,3,0.3882575757575757,1,0,4
2,Eixample,2022-05-21,Tarda,1,Dissabte,5,21,27.6125,0.0,0.0,19.4375,3,0.4806818181818181,0,2,4
2,Eixample,2022-05-22,Matí,2,Diumenge,5,22,23.3,0.0,0.0,10.8625,3,0.2157196969696969,0,0,5
2,Eixample,2022-05-22,Tarda,3,Diumenge,5,22,28.6375,0.0,0.0,17.1125,3,0.4210227272727272,1,2,5
2,Eixample,2022-05-23,Matí,4,Dilluns,5,23,21.6,0.0,0.0,10.975,0,0.6149282296650718,1,0,1
2,Eixample,2022-05-23,Tarda,1,Dilluns,5,23,22.3625,0.0,0.0,12.25,3,0.6481060606060606,0,2,1
2,Eixample,2022-05-24,Matí,8,Dimarts,5,24,18.425,23.0,23.0,8.825,65,0.6842877977637336,1,0,2
2,Eixample,2022-05-24,Nit,1,Dimarts,5,24,18.9,8.6,8.6,6.2125,63,0.0751262626262626,0,1,2
2,Eixample,2022-05-24,Tarda,4,Dimarts,5,24,19.225,2.7,2.7,9.175,61,0.7178947368421053,1,2,2
2,Eixample,2022-05-25,Matí,7,Dimecres,5,25,16.8375,1.7000000000000002,1.7000000000000002,10.475,61,0.6473484848484848,1,0,3
2,Eixample,2022-05-25,Nit,1,Dimecres,5,25,16.3375,17.1,17.1,6.0875,63,0.1152777777777777,0,1,3
2,Eixample,2022-05-25,Tarda,3,Dimecres,5,25,19.55,0.2,0.2,12.2875,51,0.6494172494172494,1,2,3
2,Eixample,2022-05-26,Matí,4,Dijous,5,26,18.9125,0.0,0.0,10.6625,1,0.5752525252525252,1,0,0
2,Eixample,2022-05-26,Tarda,4,Dijous,5,26,21.9875,0.0,0.0,11.725,2,0.6933066933066933,1,2,0
2,Eixample,2022-05-27,Matí,3,Divendres,5,27,20.2625,0.0,0.0,9.8375,2,0.3535679374389052,1,0,6
2,Eixample,2022-05-27,Nit,2,Divendres,5,27,18.7875,0.0,0.0,7.325,2,0.190530303030303,0,1,6
2,Eixample,2022-05-27,Tarda,2,Divendres,5,27,24.2125,0.0,0.0,8.675,3,0.7532196969696969,0,2,6
2,Eixample,2022-05-28,Matí,2,Dissabte,5,28,21.8,0.0,0.0,9.2125,0,0.5698305066632469,0,0,4
2,Eixample,2022-05-28,Tarda,1,Dissabte,5,28,24.4,0.0,0.0,10.9375,2,0.5361742424242424,0,2,4
2,Eixample,2022-05-29,Matí,1,Diumenge,5,29,20.3375,0.0,0.0,8.75,0,0.2642045454545454,0,0,5
2,Eixample,2022-05-29,Tarda,5,Diumenge,5,29,21.175,0.0,0.0,10.4875,1,0.421294142171301,1,2,5
2,Eixample,2022-05-30,Matí,3,Dilluns,5,30,20.125,0.0,0.0,10.8,2,0.6547368421052632,1,0,1
2,Eixample,2022-05-30,Tarda,5,Dilluns,5,30,21.3125,0.0,0.0,13.475,3,0.6500488758553274,1,2,1
2,Eixample,2022-05-31,Matí,6,Dimarts,5,31,19.55,0.0,0.0,6.3625,3,0.6223923444976076,1,0,2
2,Eixample,2022-05-31,Tarda,7,Dimarts,5,31,22.325,0.0,0.0,10.5125,0,0.7179924242424243,1,2,2
2,Eixample,2022-06-01,Matí,6,Dimecres,6,1,20.6875,0.0,0.0,8.0375,1,0.6662878787878788,1,0,3
2,Eixample,2022-06-01,Tarda,1,Dimecres,6,1,22.6375,0.0,0.0,12.4875,3,0.7208333333333333,0,2,3
2,Eixample,2022-06-02,Matí,8,Dijous,6,2,20.7625,0.0,0.0,8.6875,2,0.4372051208285385,1,0,0
2,Eixample,2022-06-02,Nit,1,Dijous,6,2,19.1625,0.0,0.0,5.025,3,0.1084595959595959,0,1,0
2,Eixample,2022-06-02,Tarda,2,Dijous,6,2,22.5375,0.0,0.0,8.7,3,0.7418560606060606,0,2,0
2,Eixample,2022-06-03,Matí,2,Divendres,6,3,21.575,0.0,0.0,7.725,3,0.6513257575757576,0,0,6
2,Eixample,2022-06-03,Tarda,6,Divendres,6,3,23.075,0.0,0.0,10.625,1,0.7525600835945663,1,2,6
2,Eixample,2022-06-04,Matí,2,Dissabte,6,4,22.0375,0.0,0.0,6.3,3,0.3660984848484848,0,0,4
2,Eixample,2022-06-04,Nit,1,Dissabte,6,4,20.2125,0.0,0.0,6.4,3,0.1679394965572622,0,1,4
2,Eixample,2022-06-04,Tarda,6,Dissabte,6,4,23.95,0.0,0.0,9.6875,3,0.4630681818181818,1,2,4
2,Eixample,2022-06-05,Matí,2,Diumenge,6,5,21.85,0.0,0.0,8.025,1,0.1742424242424242,0,0,5
2,Eixample,2022-06-05,Tarda,1,Diumenge,6,5,24.3,0.0,0.0,12.2125,3,0.3005681818181818,0,2,5
2,Eixample,2022-06-06,Matí,3,Dilluns,6,6,22.4625,0.0,0.0,6.475,3,0.1723484848484848,1,0,1
2,Eixample,2022-06-06,Nit,1,Dilluns,6,6,20.8125,0.0,0.0,4.475,3,0.0651030610507667,0,1,1
2,Eixample,2022-06-07,Matí,6,Dimarts,6,7,22.725,0.0,0.0,9.6,3,0.7141623931623932,1,0,2
2,Eixample,2022-06-07,Nit,3,Dimarts,6,7,20.825,0.0,0.0,4.025,3,0.0613636363636363,1,1,2
2,Eixample,2022-06-07,Tarda,4,Dimarts,6,7,24.15,0.0,0.0,15.9625,3,0.6977272727272728,1,2,2
2,Eixample,2022-06-08,Matí,4,Dimecres,6,8,22.5625,0.0,0.0,8.0,3,0.6723484848484849,1,0,3
2,Eixample,2022-06-08,Tarda,5,Dimecres,6,8,22.975,1.7000000000000002,1.7000000000000002,13.675,55,0.6722695889343777,1,2,3
2,Eixample,2022-06-09,Matí,2,Dijous,6,9,20.9625,0.0,0.0,10.3375,3,0.6678030303030303,0,0,0
2,Eixample,2022-06-10,Matí,5,Divendres,6,10,20.775,0.0,0.0,8.125,3,0.6596590909090909,1,0,6
2,Eixample,2022-06-10,Nit,1,Divendres,6,10,20.0875,0.0,0.0,7.375,1,0.1019351568581307,0,1,6
2,Eixample,2022-06-10,Tarda,9,Divendres,6,10,25.175,0.0,0.0,16.9125,2,0.7395833333333334,1,2,6
2,Eixample,2022-06-11,Matí,2,Dissabte,6,11,23.675,0.0,0.0,8.15,1,0.449350761260024,0,0,4
2,Eixample,2022-06-11,Nit,2,Dissabte,6,11,21.2125,0.0,0.0,5.6,3,0.2054292929292929,0,1,4
2,Eixample,2022-06-12,Tarda,3,Diumenge,6,12,29.0375,0.0,0.0,12.2,3,0.3594846772566919,1,2,5
2,Eixample,2022-06-13,Matí,6,Dilluns,6,13,25.85,0.0,0.0,9.1,2,0.6401913875598086,1,0,1
2,Eixample,2022-06-13,Nit,1,Dilluns,6,13,23.4375,0.0,0.0,6.762499999999999,3,0.0475378787878787,0,1,1
2,Eixample,2022-06-13,Tarda,5,Dilluns,6,13,30.2125,0.0,0.0,13.65,0,0.6822966507177034,1,2,1
2,Eixample,2022-06-14,Matí,3,Dimarts,6,14,24.7625,0.0,0.0,9.6625,3,0.6573863636363636,1,0,2
2,Eixample,2022-06-14,Nit,2,Dimarts,6,14,22.9375,0.0,0.0,6.3,3,0.0436106798501883,0,1,2
2,Eixample,2022-06-14,Tarda,5,Dimarts,6,14,27.475,0.0,0.0,9.975,3,0.6935606060606061,1,2,2
2,Eixample,2022-06-15,Matí,7,Dimecres,6,15,27.7125,0.0,0.0,11.7875,3,0.6070663584599248,1,0,3
2,Eixample,2022-06-15,Nit,1,Dimecres,6,15,23.8625,0.0,0.0,6.5125,3,0.0911616161616161,0,1,3
2,Eixample,2022-06-15,Tarda,12,Dimecres,6,15,27.1375,0.0,0.0,12.0375,3,0.7268939393939394,1,2,3
2,Eixample,2022-06-16,Matí,1,Dijous,6,16,26.9625,0.0,0.0,7.9625,3,0.6816287878787879,0,0,0
2,Eixample,2022-06-16,Tarda,5,Dijous,6,16,32.3875,0.0,0.0,13.4,3,0.7621370116606823,1,2,0
2,Eixample,2022-06-17,Matí,6,Divendres,6,17,26.85,0.0,0.0,9.5125,3,0.659280303030303,1,0,6
2,Eixample,2022-06-17,Nit,1,Divendres,6,17,26.025,0.0,0.0,7.7375,3,0.1314536860244886,0,1,6
2,Eixample,2022-06-17,Tarda,8,Divendres,6,17,29.85,0.0,0.0,10.225,3,0.7318181818181818,1,2,6
2,Eixample,2022-06-18,Matí,1,Dissabte,6,18,26.225,0.0,0.0,10.3125,0,0.4445075757575757,0,0,4
2,Eixample,2022-06-18,Nit,1,Dissabte,6,18,24.1625,0.0,0.0,7.6125,1,0.1456439393939393,0,1,4
2,Eixample,2022-06-18,Tarda,4,Dissabte,6,18,26.275,0.0,0.0,14.1625,0,0.5401515151515152,1,2,4
2,Eixample,2022-06-19,Matí,1,Diumenge,6,19,25.35,0.0,0.0,13.5875,1,0.1655425917491561,0,0,5
2,Eixample,2022-06-19,Tarda,1,Diumenge,6,19,26.6375,0.0,0.0,15.8625,0,0.4428030303030303,0,2,5
2,Eixample,2022-06-20,Matí,2,Dilluns,6,20,25.0875,0.0,0.0,8.3875,3,0.6636363636363637,0,0,1
2,Eixample,2022-06-20,Nit,2,Dilluns,6,20,23.1125,0.0,0.0,5.825,2,0.0424242424242424,0,1,1
2,Eixample,2022-06-20,Tarda,4,Dilluns,6,20,26.5875,0.0,0.0,12.55,3,0.7293516560958422,1,2,1
2,Eixample,2022-06-21,Matí,1,Dimarts,6,21,24.475,0.0,0.0,7.65,3,0.66875,0,0,2
2,Eixample,2022-06-21,Tarda,1,Dimarts,6,21,27.4375,0.0,0.0,11.3875,3,0.7293560606060606,0,2,2
2,Eixample,2022-06-22,Matí,3,Dimecres,6,22,22.4125,5.199999999999999,5.199999999999999,6.375,63,0.6678030303030303,1,0,3
2,Eixample,2022-06-22,Nit,2,Dimecres,6,22,22.225,5.0,5.0,10.3,61,0.0723184223184223,0,1,3
2,Eixample,2022-06-22,Tarda,4,Dimecres,6,22,25.8875,1.0,1.0,16.375,51,0.7371212121212121,1,2,3
2,Eixample,2022-06-23,Tarda,5,Dijous,6,23,26.15,0.1,0.1,17.1625,51,0.6051136363636364,1,2,0
2,Eixample,2022-06-24,Matí,2,Divendres,6,24,24.1125,0.0,0.0,7.65,1,0.1306818181818181,0,0,6
2,Eixample,2022-06-25,Matí,1,Dissabte,6,25,22.475,0.0,0.0,8.625,3,0.3215311004784689,0,0,4
2,Eixample,2022-06-25,Tarda,1,Dissabte,6,25,25.9875,0.0,0.0,12.5125,2,0.4238636363636364,0,2,4
2,Eixample,2022-06-26,Matí,1,Diumenge,6,26,23.975,0.0,0.0,17.3375,2,0.2007575757575757,0,0,5
2,Eixample,2022-06-26,Nit,1,Diumenge,6,26,22.0875,0.0,0.0,5.2,3,0.1087121212121212,0,1,5
2,Eixample,2022-06-27,Nit,1,Dilluns,6,27,22.9,0.3,0.3,7.1375,51,0.0608585858585858,0,1,1
2,Eixample,2022-06-27,Tarda,1,Dilluns,6,27,26.2125,0.3,0.3,12.3875,51,0.6833333333333333,0,2,1
2,Eixample,2022-06-28,Nit,1,Dimarts,6,28,22.125,6.6,6.6,12.7875,63,0.0824494949494949,0,1,2
2,Eixample,2022-06-28,Tarda,6,Dimarts,6,28,26.65,0.0,0.0,21.0875,0,0.7366479251910943,1,2,2
2,Eixample,2022-06-29,Matí,4,Dimecres,6,29,23.7,0.0,0.0,8.025,1,0.6481060606060606,1,0,3
2,Eixample,2022-06-29,Nit,1,Dimecres,6,29,21.8125,0.0,0.0,6.3375,0,0.1078282828282828,0,1,3
2,Eixample,2022-06-29,Tarda,3,Dimecres,6,29,26.875,0.0,0.0,16.375,1,0.6095747254667402,1,2,3
2,Eixample,2022-06-30,Matí,2,Dijous,6,30,24.275,0.0,0.0,10.025,3,0.6416666666666667,0,0,0
2,Eixample,2022-06-30,Nit,1,Dijous,6,30,22.4,0.0,0.0,8.0,2,0.0814393939393939,0,1,0
2,Eixample,2022-06-30,Tarda,4,Dijous,6,30,26.8,0.0,0.0,17.1375,3,0.6932057416267943,1,2,0
2,Eixample,2022-07-01,Matí,5,Divendres,7,1,23.4125,0.0,0.0,10.525,3,0.6321969696969697,1,0,6
2,Eixample,2022-07-01,Nit,2,Divendres,7,1,22.2125,0.0,0.0,6.675,3,0.1024621212121212,0,1,6
2,Eixample,2022-07-01,Tarda,7,Divendres,7,1,23.975,0.0,0.0,15.1125,2,0.7115530303030303,1,2,6
2,Eixample,2022-07-02,Matí,1,Dissabte,7,2,23.0625,0.0,0.0,9.125,2,0.3454545454545454,0,0,4
2,Eixample,2022-07-03,Matí,2,Diumenge,7,3,24.3,0.0,0.0,7.0125,3,0.2265151515151515,0,0,5
2,Eixample,2022-07-03,Nit,3,Diumenge,7,3,22.4875,0.0,0.0,3.95,3,0.1469696969696969,1,1,5
2,Eixample,2022-07-03,Tarda,5,Diumenge,7,3,26.6875,0.0,0.0,10.8375,3,0.3869805194805195,1,2,5
2,Eixample,2022-07-04,Matí,1,Dilluns,7,4,26.2875,0.0,0.0,10.2625,0,0.6482296650717704,0,0,1
2,Eixample,2022-07-04,Tarda,3,Dilluns,7,4,26.9875,0.0,0.0,13.2875,1,0.7017045454545454,1,2,1
2,Eixample,2022-07-05,Matí,4,Dimarts,7,5,26.3,0.0,0.0,7.3625,3,0.6411067193675889,1,0,2
2,Eixample,2022-07-05,Tarda,4,Dimarts,7,5,27.8875,0.0,0.0,12.425,3,0.702514506769826,1,2,2
2,Eixample,2022-07-06,Matí,5,Dimecres,7,6,23.8625,16.5,16.5,10.6125,63,0.7335064935064936,1,0,3
2,Eixample,2022-07-06,Nit,2,Dimecres,7,6,24.0125,0.0,0.0,7.1625,3,0.1477272727272727,0,1,3
2,Eixample,2022-07-06,Tarda,1,Dimecres,7,6,26.3375,1.0,1.0,16.825,53,0.5206868798011288,0,2,3
2,Eixample,2022-07-07,Matí,2,Dijous,7,7,23.5625,0.2,0.2,8.6,51,0.643444976076555,0,0,0
2,Eixample,2022-07-07,Tarda,7,Dijous,7,7,27.675,0.0,0.0,13.25,1,0.7367424242424242,1,2,0
2,Eixample,2022-07-08,Matí,3,Divendres,7,8,24.475,0.0,0.0,9.4125,0,0.6431818181818182,1,0,6
2,Eixample,2022-07-08,Tarda,9,Divendres,7,8,27.5875,0.0,0.0,16.825,0,0.7276515151515152,1,2,6
2,Eixample,2022-07-09,Matí,5,Dissabte,7,9,24.475,0.0,0.0,8.9125,0,0.4756921444618606,1,0,4
2,Eixample,2022-07-09,Nit,2,Dissabte,7,9,23.1125,0.0,0.0,6.65,0,0.175,0,1,4
2,Eixample,2022-07-09,Tarda,2,Dissabte,7,9,26.4875,0.0,0.0,14.75,0,0.4340909090909091,0,2,4
2,Eixample,2022-07-11,Matí,1,Dilluns,7,11,26.1,0.0,0.0,12.2375,0,0.6361702127659574,0,0,1
2,Eixample,2022-07-11,Tarda,4,Dilluns,7,11,27.2625,0.0,0.0,11.9875,0,0.6763257575757575,1,2,1
2,Eixample,2022-07-12,Tarda,5,Dimarts,7,12,27.9,0.0,0.0,12.875,1,0.7130681818181818,1,2,2
2,Eixample,2022-07-13,Matí,2,Dimecres,7,13,26.3125,0.0,0.0,9.3,0,0.686995588679733,0,0,3
2,Eixample,2022-07-13,Nit,2,Dimecres,7,13,24.2125,0.0,0.0,5.65,0,0.1349747474747474,0,1,3
2,Eixample,2022-07-13,Tarda,4,Dimecres,7,13,28.05,0.0,0.0,13.275,0,0.7248106060606061,1,2,3
2,Eixample,2022-07-14,Matí,2,Dijous,7,14,26.3,0.0,0.0,8.325,0,0.6276595744680851,0,0,0
2,Eixample,2022-07-14,Nit,3,Dijous,7,14,24.175,0.0,0.0,5.2375,0,0.1482323232323232,1,1,0
2,Eixample,2022-07-14,Tarda,11,Dijous,7,14,29.7875,0.0,0.0,13.7375,0,0.7488729475901739,1,2,0
2,Eixample,2022-07-15,Matí,2,Divendres,7,15,28.325,0.0,0.0,10.3375,0,0.6267045454545455,0,0,6
2,Eixample,2022-07-15,Nit,3,Divendres,7,15,25.325,0.0,0.0,6.887499999999999,0,0.1024621212121212,1,1,6
2,Eixample,2022-07-15,Tarda,6,Divendres,7,15,30.4125,0.0,0.0,11.525,0,0.7195075757575757,1,2,6
2,Eixample,2022-07-16,Matí,5,Dissabte,7,16,27.625,0.0,0.0,9.35,0,0.3416666666666667,1,0,4
2,Eixample,2022-07-16,Nit,2,Dissabte,7,16,26.0375,0.0,0.0,7.75,0,0.1313925607469703,0,1,4
2,Eixample,2022-07-16,Tarda,2,Dissabte,7,16,29.05,0.0,0.0,11.45,0,0.4411483253588517,0,2,4
2,Eixample,2022-07-17,Nit,1,Diumenge,7,17,24.8875,0.0,0.0,5.875,0,0.1529040404040404,0,1,5
2,Eixample,2022-07-17,Tarda,4,Diumenge,7,17,28.9875,0.0,0.0,10.925,0,0.3303030303030303,1,2,5
2,Eixample,2022-07-18,Matí,3,Dilluns,7,18,25.8375,0.0,0.0,7.275,0,0.5787234042553191,1,0,1
2,Eixample,2022-07-18,Tarda,6,Dilluns,7,18,27.175,0.0,0.0,11.325,0,0.6558322712869871,1,2,1
2,Eixample,2022-07-19,Matí,3,Dimarts,7,19,25.1,0.0,0.0,6.725,3,0.6329545454545454,1,0,2
2,Eixample,2022-07-19,Nit,3,Dimarts,7,19,24.0875,0.0,0.0,2.9,2,0.0686906033153062,1,1,2
2,Eixample,2022-07-19,Tarda,1,Dimarts,7,19,28.25,0.0,0.0,12.125,1,0.6856060606060606,0,2,2
2,Eixample,2022-07-20,Matí,5,Dimecres,7,20,26.5,0.0,0.0,8.4625,0,0.6174162679425838,1,0,3
2,Eixample,2022-07-20,Tarda,8,Dimecres,7,20,27.975,0.0,0.0,12.85,2,0.6994318181818182,1,2,3
2,Eixample,2022-07-21,Matí,1,Dijous,7,21,27.1125,0.0,0.0,8.45,0,0.4207954545454546,0,0,0
2,Eixample,2022-07-21,Tarda,7,Dijous,7,21,29.6875,0.0,0.0,18.9875,2,0.7257575757575757,1,2,0
2,Eixample,2022-07-22,Matí,4,Divendres,7,22,27.8375,0.0,0.0,12.0125,0,0.6149621212121212,1,0,6
2,Eixample,2022-07-22,Tarda,3,Divendres,7,22,31.1625,0.0,0.0,20.0875,3,0.7273423894113549,1,2,6
2,Eixample,2022-07-23,Matí,1,Dissabte,7,23,26.5625,0.1,0.1,12.225,51,0.349810606060606,0,0,4
2,Eixample,2022-07-23,Nit,1,Dissabte,7,23,25.3125,0.0,0.0,4.362500000000001,3,0.2116627862905409,0,1,4
2,Eixample,2022-07-23,Tarda,3,Dissabte,7,23,27.8625,0.0,0.0,13.7375,1,0.4445075757575757,1,2,4
2,Eixample,2022-07-24,Matí,1,Diumenge,7,24,27.1,0.0,0.0,7.5625,0,0.1704545454545454,0,0,5
2,Eixample,2022-07-24,Tarda,2,Diumenge,7,24,30.4,0.0,0.0,19.075,0,0.3518939393939393,0,2,5
2,Eixample,2022-07-25,Matí,4,Dilluns,7,25,26.65,0.0,0.0,10.275,2,0.5902248289345063,1,0,1
2,Eixample,2022-07-25,Nit,1,Dilluns,7,25,24.225,0.0,0.0,5.375,0,0.058041958041958,0,1,1
2,Eixample,2022-07-25,Tarda,3,Dilluns,7,25,28.725,0.0,0.0,15.9625,2,0.6556818181818181,1,2,1
2,Eixample,2022-07-26,Matí,5,Dimarts,7,26,25.675,0.1,0.1,10.0125,51,0.6635642135642135,1,0,2
2,Eixample,2022-07-26,Nit,2,Dimarts,7,26,25.25,0.0,0.0,7.025,0,0.0837121212121212,0,1,2
2,Eixample,2022-07-26,Tarda,3,Dimarts,7,26,27.95,0.0,0.0,18.85,0,0.6897727272727273,1,2,2
2,Eixample,2022-07-27,Matí,5,Dimecres,7,27,24.05,1.2999999999999998,1.2999999999999998,9.675,53,0.5535123966942149,1,0,3
2,Eixample,2022-07-27,Tarda,5,Dimecres,7,27,27.1125,0.1,0.1,15.375,51,0.6179367654810317,1,2,3
2,Eixample,2022-07-28,Matí,3,Dijous,7,28,23.475,7.0,7.0,5.375,63,0.6259469696969697,1,0,0
2,Eixample,2022-07-28,Tarda,9,Dijous,7,28,28.225,0.0,0.0,14.7625,2,0.7198863636363636,1,2,0
