Codi_districte,fecha,Descripcio_torn,pct_congestion
8,2022-04-22,Nit,0.0947265625
8,2022-04-22,Tarda,0.7177631578947369
9,2022-04-22,Matí,0.4859775641025641
9,2022-04-22,Nit,0.04887820512820513
9,2022-04-22,Tarda,0.5331983805668016
10,2022-04-22,Matí,0.37753378378378377
10,2022-04-22,Nit,0.0830518018018018
10,2022-04-22,Tarda,0.4166429587482219
1,2022-04-23,Matí,0.4731800766283525
1,2022-04-23,Nit,0.25173524348936643
1,2022-04-23,Tarda,0.7144396551724138
2,2022-04-23,Matí,0.44299242424242424
2,2022-04-23,Nit,0.21422924901185772
2,2022-04-23,Tarda,0.6962121212121212
3,2022-04-23,Matí,0.4795258620689655
3,2022-04-23,Nit,0.16652784718751734
3,2022-04-23,Tarda,0.6124281609195402
4,2022-04-23,Matí,0.35848577235772355
4,2022-04-23,Nit,0.10556206854270372
4,2022-04-23,Tarda,0.5246443089430894
5,2022-04-23,Matí,0.40674603174603174
5,2022-04-23,Nit,0.09402095771902035
5,2022-04-23,Tarda,0.5500992063492064
6,2022-04-23,Matí,0.49660326086956524
6,2022-04-23,Nit,0.25353567177763775
6,2022-04-23,Tarda,0.6859148550724637
7,2022-04-23,Matí,0.3587962962962963
7,2022-04-23,Nit,0.12651338939583706
7,2022-04-23,Tarda,0.5086805555555556
8,2022-04-23,Matí,0.4622395833333333
8,2022-04-23,Nit,0.1444243156199678
8,2022-04-23,Tarda,0.6097005208333334
9,2022-04-23,Matí,0.2980769230769231
9,2022-04-23,Nit,0.07905982905982907
9,2022-04-23,Tarda,0.40024038461538464
10,2022-04-23,Matí,0.2795608108108108
10,2022-04-23,Nit,0.12598468033250643
10,2022-04-23,Tarda,0.36613175675675674
1,2022-04-24,Matí,0.44452639990165344
1,2022-04-24,Nit,0.1621168582375479
1,2022-04-24,Tarda,0.47401819923371646
2,2022-04-24,Matí,0.4336606708799222
2,2022-04-24,Nit,0.10025252525252526
2,2022-04-24,Tarda,0.4460227272727273
3,2022-04-24,Matí,0.5215010141987829
3,2022-04-24,Nit,0.18223180076628354
3,2022-04-24,Tarda,0.5664511494252874
4,2022-04-24,Matí,0.41353221783397853
4,2022-04-24,Nit,0.11348238482384823
4,2022-04-24,Tarda,0.4330538617886179
5,2022-04-24,Matí,0.42956455309396485
5,2022-04-24,Nit,0.0894510582010582
5,2022-04-24,Tarda,0.4486607142857143
6,2022-04-24,Matí,0.4985700999767496
6,2022-04-24,Nit,0.1844806763285024
6,2022-04-24,Tarda,0.5210597826086957
7,2022-04-24,Matí,0.40474351356704297
7,2022-04-24,Nit,0.08976337448559671
7,2022-04-24,Tarda,0.42592592592592593
8,2022-04-24,Matí,0.42800802139037436
8,2022-04-24,Nit,0.12348090277777778
8,2022-04-24,Tarda,0.5078125
9,2022-04-24,Matí,0.24633895516248458
9,2022-04-24,Nit,0.053418803418803416
9,2022-04-24,Tarda,0.2764423076923077
10,2022-04-24,Matí,0.2718673218673219
10,2022-04-24,Nit,0.13175675675675674
10,2022-04-24,Tarda,0.3095439189189189
1,2022-04-25,Matí,0.591167574107683
1,2022-04-25,Nit,0.1054955210188333
1,2022-04-25,Tarda,0.5624095993700842
2,2022-04-25,Matí,0.6426794258373206
2,2022-04-25,Nit,0.0375
2,2022-04-25,Tarda,0.5776754890678941
3,2022-04-25,Matí,0.6370235934664247
3,2022-04-25,Nit,0.12144851869839729
3,2022-04-25,Tarda,0.5945152706620597
4,2022-04-25,Matí,0.52798459563543
4,2022-04-25,Nit,0.06367728730104202
4,2022-04-25,Tarda,0.49297622723062673
5,2022-04-25,Matí,0.6132832080200501
5,2022-04-25,Nit,0.06673373574782025
5,2022-04-25,Tarda,0.5540811261213346
6,2022-04-25,Matí,0.6034324942791762
6,2022-04-25,Nit,0.13087492345376606
6,2022-04-25,Tarda,0.5626193790669818
7,2022-04-25,Matí,0.519103313840156
7,2022-04-25,Nit,0.05586528429838289
7,2022-04-25,Tarda,0.47300819061801935
8,2022-04-25,Matí,0.6786184210526316
8,2022-04-25,Nit,0.09526298415492958
8,2022-04-25,Tarda,0.6185712545570028
9,2022-04-25,Matí,0.4854251012145749
9,2022-04-25,Nit,0.04765935355724088
9,2022-04-25,Tarda,0.44583023082650786
10,2022-04-25,Matí,0.37339971550497864
10,2022-04-25,Nit,0.08298439284354778
10,2022-04-25,Tarda,0.3420430556150853
1,2022-04-26,Matí,0.570961887477314
1,2022-04-26,Nit,0.09267241379310345
1,2022-04-26,Tarda,0.6327825670498084
2,2022-04-26,Matí,0.6407655502392344
2,2022-04-26,Nit,0.038636363636363635
2,2022-04-26,Tarda,0.6803030303030303
3,2022-04-26,Matí,0.6366606170598911
3,2022-04-26,Nit,0.10201149425287356
3,2022-04-26,Tarda,0.6727729885057471
4,2022-04-26,Matí,0.5477535301668807
4,2022-04-26,Nit,0.047510162601626015
4,2022-04-26,Tarda,0.5835873983739838
5,2022-04-26,Matí,0.587468671679198
5,2022-04-26,Nit,0.08258928571428571
5,2022-04-26,Tarda,0.6044146825396826
6,2022-04-26,Matí,0.6208237986270023
6,2022-04-26,Nit,0.11933876811594203
6,2022-04-26,Tarda,0.6567028985507246
7,2022-04-26,Matí,0.4949317738791423
7,2022-04-26,Nit,0.04089506172839506
7,2022-04-26,Tarda,0.5555555555555556
8,2022-04-26,Matí,0.6661184210526315
8,2022-04-26,Nit,0.06282552083333333
8,2022-04-26,Tarda,0.671875
9,2022-04-26,Matí,0.5279352226720648
9,2022-04-26,Nit,0.036458333333333336
9,2022-04-26,Tarda,0.5372596153846154
10,2022-04-26,Matí,0.37980085348506404
10,2022-04-26,Nit,0.06517454954954954
10,2022-04-26,Tarda,0.3940033783783784
1,2022-04-27,Matí,0.5884818007662835
1,2022-04-27,Nit,0.10614882555935165
1,2022-04-27,Tarda,0.6568486590038314
2,2022-04-27,Matí,0.6450757575757575
2,2022-04-27,Nit,0.043371212121212116
2,2022-04-27,Tarda,0.6996212121212121
3,2022-04-27,Matí,0.6386494252873564
3,2022-04-27,Nit,0.11416863639647823
3,2022-04-27,Tarda,0.6688218390804598
4,2022-04-27,Matí,0.5448424796747967
4,2022-04-27,Nit,0.04342657667659862
4,2022-04-27,Tarda,0.563135162601626
5,2022-04-27,Matí,0.6284722222222222
5,2022-04-27,Nit,0.07583004507398368
5,2022-04-27,Tarda,0.6567460317460317
6,2022-04-27,Matí,0.6388134057971014
6,2022-04-27,Nit,0.11820652173913043
6,2022-04-27,Tarda,0.6875
7,2022-04-27,Matí,0.5119598765432098
7,2022-04-27,Nit,0.04917004789788136
7,2022-04-27,Tarda,0.5509259259259259
8,2022-04-27,Matí,0.6790364583333334
8,2022-04-27,Nit,0.061474332781167824
8,2022-04-27,Tarda,0.6695963541666666
9,2022-04-27,Matí,0.5216346153846154
9,2022-04-27,Nit,0.03926282051282051
9,2022-04-27,Tarda,0.5200320512820513
10,2022-04-27,Matí,0.3968186936936937
10,2022-04-27,Nit,0.06733770994029067
10,2022-04-27,Tarda,0.40850225225225223
1,2022-04-28,Matí,0.6229887503990469
1,2022-04-28,Nit,0.17073754789272033
1,2022-04-28,Tarda,0.6685823754789272
2,2022-04-28,Matí,0.6880681818181819
2,2022-04-28,Nit,0.1042929292929293
2,2022-04-28,Tarda,0.7176136363636364
3,2022-04-28,Matí,0.6450174623186271
3,2022-04-28,Nit,0.13912835249042146
3,2022-04-28,Tarda,0.6878591954022989
4,2022-04-28,Matí,0.5603859990664526
4,2022-04-28,Nit,0.08604336043360433
4,2022-04-28,Tarda,0.5792682926829268
5,2022-04-28,Matí,0.6519775724199008
5,2022-04-28,Nit,0.07919973544973545
5,2022-04-28,Tarda,0.6676587301587301
6,2022-04-28,Matí,0.6515610090950182
6,2022-04-28,Nit,0.1497584541062802
6,2022-04-28,Tarda,0.6546648550724637
7,2022-04-28,Matí,0.5331362271903115
7,2022-04-28,Nit,0.09284979423868313
7,2022-04-28,Tarda,0.5522762345679012
8,2022-04-28,Matí,0.6717664747515494
8,2022-04-28,Nit,0.13563368055555555
8,2022-04-28,Tarda,0.6881510416666666
9,2022-04-28,Matí,0.5345001186977627
9,2022-04-28,Nit,0.07425213675213675
9,2022-04-28,Tarda,0.5496794871794872
10,2022-04-28,Matí,0.3894384217477438
10,2022-04-28,Nit,0.09891141141141141
10,2022-04-28,Tarda,0.403856981981982
1,2022-04-29,Matí,0.6059626436781609
1,2022-04-29,Nit,0.23810664112388252
1,2022-04-29,Tarda,0.7205838273362845
2,2022-04-29,Matí,0.6426136363636363
2,2022-04-29,Nit,0.14343434343434344
2,2022-04-29,Tarda,0.7304385263710926
3,2022-04-29,Matí,0.6497844827586207
3,2022-04-29,Nit,0.18318965517241378
3,2022-04-29,Tarda,0.7223448518456546
4,2022-04-29,Matí,0.521849593495935
4,2022-04-29,Nit,0.09900067750677508
4,2022-04-29,Tarda,0.5669136426145771
5,2022-04-29,Matí,0.6145833333333334
5,2022-04-29,Nit,0.08845899470899471
5,2022-04-29,Tarda,0.6642764964204046
6,2022-04-29,Matí,0.6308876811594203
6,2022-04-29,Nit,0.18568840579710144
6,2022-04-29,Tarda,0.6903978837646609
7,2022-04-29,Matí,0.5393518518518519
7,2022-04-29,Nit,0.11265432098765432
7,2022-04-29,Tarda,0.5895921619586053
8,2022-04-29,Matí,0.6888020833333334
8,2022-04-29,Nit,0.1655815972222222
8,2022-04-29,Tarda,0.7377244399057126
9,2022-04-29,Matí,0.5340544871794872
9,2022-04-29,Nit,0.09081196581196582
9,2022-04-29,Tarda,0.5847456219440648
10,2022-04-29,Matí,0.3778153153153153
10,2022-04-29,Nit,0.14480105105105107
10,2022-04-29,Tarda,0.4206493506493506
1,2022-04-30,Matí,0.41391409558378706
1,2022-04-30,Nit,0.19815613026819923
1,2022-04-30,Tarda,0.6112522686025408
2,2022-04-30,Matí,0.39425837320574164
2,2022-04-30,Nit,0.12215909090909091
2,2022-04-30,Tarda,0.5823923444976077
3,2022-04-30,Matí,0.5041742286751362
3,2022-04-30,Nit,0.15768678160919541
3,2022-04-30,Tarda,0.5858439201451906
4,2022-04-30,Matí,0.3572528883183569
4,2022-04-30,Nit,0.07177337398373984
4,2022-04-30,Tarda,0.42965340179717587
5,2022-04-30,Matí,0.3852130325814536
5,2022-04-30,Nit,0.054563492063492064
5,2022-04-30,Tarda,0.49448621553884714
6,2022-04-30,Matí,0.4450800915331808
6,2022-04-30,Nit,0.1766304347826087
6,2022-04-30,Tarda,0.5979405034324943
7,2022-04-30,Matí,0.40116959064327484
7,2022-04-30,Nit,0.10088734567901235
7,2022-04-30,Tarda,0.5009746588693957
8,2022-04-30,Matí,0.48651315789473687
8,2022-04-30,Nit,0.107421875
8,2022-04-30,Tarda,0.6358552631578948
9,2022-04-30,Matí,0.3684210526315789
9,2022-04-30,Nit,0.06169871794871795
9,2022-04-30,Tarda,0.4825910931174089
10,2022-04-30,Matí,0.29132290184921766
10,2022-04-30,Nit,0.13105292792792791
10,2022-04-30,Tarda,0.37226173541963015
1,2022-05-01,Matí,0.35196612220205686
1,2022-05-01,Nit,0.13769157088122605
1,2022-05-01,Tarda,0.5305316091954023
2,2022-05-01,Matí,0.22717703349282298
2,2022-05-01,Nit,0.08200757575757575
2,2022-05-01,Tarda,0.44431818181818183
3,2022-05-01,Matí,0.3938294010889292
3,2022-05-01,Nit,0.11386494252873564
3,2022-05-01,Tarda,0.5581896551724138
4,2022-05-01,Matí,0.2639281129653402
4,2022-05-01,Nit,0.08104674796747967
4,2022-05-01,Tarda,0.41971544715447157
5,2022-05-01,Matí,0.2528822055137845
5,2022-05-01,Nit,0.05679563492063492
5,2022-05-01,Tarda,0.4635416666666667
6,2022-05-01,Matí,0.3306636155606407
6,2022-05-01,Nit,0.14266304347826086
6,2022-05-01,Tarda,0.5033967391304348
7,2022-05-01,Matí,0.27758284600389865
7,2022-05-01,Nit,0.078125
7,2022-05-01,Tarda,0.4349922839506173
8,2022-05-01,Matí,0.3292763157894737
8,2022-05-01,Nit,0.09147135416666667
8,2022-05-01,Tarda,0.5569661458333334
9,2022-05-01,Matí,0.22186234817813766
9,2022-05-01,Nit,0.038461538461538464
9,2022-05-01,Tarda,0.3886217948717949
10,2022-05-01,Matí,0.22432432432432434
10,2022-05-01,Nit,0.12725225225225226
10,2022-05-01,Tarda,0.34557995495495497
1,2022-05-02,Matí,0.4457073073349386
1,2022-05-02,Nit,0.13290229885057472
1,2022-05-02,Tarda,0.6435584291187739
2,2022-05-02,Matí,0.42553983618763963
2,2022-05-02,Nit,0.02866161616161616
2,2022-05-02,Tarda,0.6537878787878788
3,2022-05-02,Matí,0.5143023618326564
3,2022-05-02,Nit,0.1024904214559387
3,2022-05-02,Tarda,0.6569683908045977
4,2022-05-02,Matí,0.38420373852106215
4,2022-05-02,Nit,0.06207655826558266
4,2022-05-02,Tarda,0.5666920731707317
5,2022-05-02,Matí,0.45846590793204023
5,2022-05-02,Nit,0.04646164021164021
5,2022-05-02,Tarda,0.640625
6,2022-05-02,Matí,0.4691475929942698
6,2022-05-02,Nit,0.12515096618357488
6,2022-05-02,Tarda,0.6458333333333334
7,2022-05-02,Matí,0.4105010454046282
7,2022-05-02,Nit,0.06198559670781893
7,2022-05-02,Tarda,0.5632716049382716
8,2022-05-02,Matí,0.5976933623091172
8,2022-05-02,Nit,0.09874131944444445
8,2022-05-02,Tarda,0.6790364583333334
9,2022-05-02,Matí,0.4158600148920327
9,2022-05-02,Nit,0.04326923076923077
9,2022-05-02,Tarda,0.5200320512820513
10,2022-05-02,Matí,0.32284427741715066
10,2022-05-02,Nit,0.07864114114114114
10,2022-05-02,Tarda,0.3854166666666667
1,2022-05-03,Matí,0.6251663641863279
1,2022-05-03,Nit,0.15437420178799488
1,2022-05-03,Tarda,0.6824168991563255
2,2022-05-03,Matí,0.662200956937799
2,2022-05-03,Nit,0.053409090909090906
2,2022-05-03,Tarda,0.7084989429175476
3,2022-05-03,Matí,0.631578947368421
3,2022-05-03,Nit,0.16690613026819923
3,2022-05-03,Tarda,0.6694043803418803
4,2022-05-03,Matí,0.5604621309370988
4,2022-05-03,Nit,0.07757452574525744
4,2022-05-03,Tarda,0.5710492530345472
5,2022-05-03,Matí,0.630827067669173
5,2022-05-03,Nit,0.0593584656084656
5,2022-05-03,Tarda,0.6519335334697758
6,2022-05-03,Matí,0.6219679633867277
6,2022-05-03,Nit,0.14326690821256038
6,2022-05-03,Tarda,0.6763650151668352
7,2022-05-03,Matí,0.5417153996101365
7,2022-05-03,Nit,0.06957304526748971
7,2022-05-03,Tarda,0.5619105496067025
8,2022-05-03,Matí,0.6773026315789473
8,2022-05-03,Nit,0.10438368055555555
8,2022-05-03,Tarda,0.6803582472860501
9,2022-05-03,Matí,0.5275303643724696
9,2022-05-03,Nit,0.05528846153846154
9,2022-05-03,Tarda,0.5399679887665247
10,2022-05-03,Matí,0.38634423897581793
10,2022-05-03,Nit,0.09534534534534533
10,2022-05-03,Tarda,0.3883250489270684
1,2022-05-04,Matí,0.6105124521072797
1,2022-05-04,Nit,0.14577185416749538
1,2022-05-04,Tarda,0.6360569715142429
2,2022-05-04,Matí,0.6556818181818181
2,2022-05-04,Nit,0.056790142031776604
2,2022-05-04,Tarda,0.6656126482213439
3,2022-05-04,Matí,0.617816091954023
3,2022-05-04,Nit,0.1574596365601567
3,2022-05-04,Tarda,0.6428035982008995
4,2022-05-04,Matí,0.5402693089430894
4,2022-05-04,Nit,0.05840963295335112
4,2022-05-04,Tarda,0.5433457051961824
5,2022-05-04,Matí,0.6297123015873016
5,2022-05-04,Nit,0.047294666487595685
5,2022-05-04,Tarda,0.6226708074534162
6,2022-05-04,Matí,0.6220561594202898
6,2022-05-04,Nit,0.14527988141949494
6,2022-05-04,Tarda,0.6346880907372401
7,2022-05-04,Matí,0.5393518518518519
7,2022-05-04,Nit,0.07106953277277792
7,2022-05-04,Tarda,0.5579710144927537
8,2022-05-04,Matí,0.6735026041666666
8,2022-05-04,Nit,0.08472417190716909
8,2022-05-04,Tarda,0.6426630434782609
9,2022-05-04,Matí,0.5228365384615384
9,2022-05-04,Nit,0.03520641660769049
9,2022-05-04,Tarda,0.5025083612040134
10,2022-05-04,Matí,0.37302927927927926
10,2022-05-04,Nit,0.0993967332243171
10,2022-05-04,Tarda,0.372502937720329
1,2022-05-05,Matí,0.616139846743295
1,2022-05-05,Nit,0.13122605363984674
1,2022-05-05,Tarda,0.6986085904416213
2,2022-05-05,Matí,0.6556818181818181
2,2022-05-05,Nit,0.058333333333333334
2,2022-05-05,Tarda,0.7444976076555024
3,2022-05-05,Matí,0.6443965517241379
3,2022-05-05,Nit,0.15193965517241378
3,2022-05-05,Tarda,0.701633393829401
4,2022-05-05,Matí,0.5480182926829268
4,2022-05-05,Nit,0.056783536585365856
4,2022-05-05,Tarda,0.6047496790757382
5,2022-05-05,Matí,0.6359126984126984
5,2022-05-05,Nit,0.05109126984126984
5,2022-05-05,Tarda,0.6669172932330827
6,2022-05-05,Matí,0.6474184782608695
6,2022-05-05,Nit,0.14198369565217392
6,2022-05-05,Tarda,0.7052631578947368
7,2022-05-05,Matí,0.5459104938271605
7,2022-05-05,Nit,0.057291666666666664
7,2022-05-05,Tarda,0.5888888888888889
8,2022-05-05,Matí,0.669921875
8,2022-05-05,Nit,0.076171875
8,2022-05-05,Tarda,0.7023026315789473
9,2022-05-05,Matí,0.5208333333333334
9,2022-05-05,Nit,0.029246794871794872
9,2022-05-05,Tarda,0.5380566801619433
10,2022-05-05,Matí,0.3872466216216216
10,2022-05-05,Nit,0.08164414414414414
10,2022-05-05,Tarda,0.4007112375533428
1,2022-05-06,Matí,0.6291591046581972
1,2022-05-06,Nit,0.25997528303050865
1,2022-05-06,Tarda,0.7340756704980843
2,2022-05-06,Matí,0.6484210526315789
2,2022-05-06,Nit,0.15023376917065961
2,2022-05-06,Tarda,0.7399621212121212
3,2022-05-06,Matí,0.6468239564428312
3,2022-05-06,Nit,0.23795099061522418
3,2022-05-06,Tarda,0.7155172413793104
4,2022-05-06,Matí,0.5305519897304236
4,2022-05-06,Nit,0.08983466332863924
4,2022-05-06,Tarda,0.5998475609756098
5,2022-05-06,Matí,0.6238095238095238
5,2022-05-06,Nit,0.10003038251286803
5,2022-05-06,Tarda,0.6626984126984127
6,2022-05-06,Matí,0.6528604118993135
6,2022-05-06,Nit,0.20194592334348502
6,2022-05-06,Tarda,0.7126358695652174
7,2022-05-06,Matí,0.557504873294347
7,2022-05-06,Nit,0.10691653144923277
7,2022-05-06,Tarda,0.6278935185185185
8,2022-05-06,Matí,0.675
8,2022-05-06,Nit,0.168778344798983
8,2022-05-06,Tarda,0.7298177083333334
9,2022-05-06,Matí,0.5230769230769231
9,2022-05-06,Nit,0.0910505194781643
9,2022-05-06,Tarda,0.5713141025641025
10,2022-05-06,Matí,0.38549075391180654
10,2022-05-06,Nit,0.12998457434614052
10,2022-05-06,Tarda,0.4144144144144144
1,2022-05-07,Matí,0.539269968879668
1,2022-05-07,Nit,0.2996487867177522
1,2022-05-07,Tarda,0.624161877394636
2,2022-05-07,Matí,0.5337341124340853
2,2022-05-07,Nit,0.21035353535353535
2,2022-05-07,Tarda,0.5831439393939394
3,2022-05-07,Matí,0.48200637748646047
3,2022-05-07,Nit,0.15828544061302682
3,2022-05-07,Tarda,0.49389367816091956
4,2022-05-07,Matí,0.4409572306790682
4,2022-05-07,Nit,0.10357384823848238
4,2022-05-07,Tarda,0.4213668699186992
5,2022-05-07,Matí,0.5043635091708021
5,2022-05-07,Nit,0.08812830687830688
5,2022-05-07,Tarda,0.44841269841269843
6,2022-05-07,Matí,0.5289477574562071
6,2022-05-07,Nit,0.22493961352657005
6,2022-05-07,Tarda,0.5731431159420289
7,2022-05-07,Matí,0.510560065128155
7,2022-05-07,Nit,0.1459619341563786
7,2022-05-07,Tarda,0.4876543209876543
8,2022-05-07,Matí,0.5821681942934078
8,2022-05-07,Nit,0.1736111111111111
8,2022-05-07,Tarda,0.6110026041666666
9,2022-05-07,Matí,0.4476947911335092
9,2022-05-07,Nit,0.10363247863247863
9,2022-05-07,Tarda,0.4467147435897436
10,2022-05-07,Matí,0.31928311962972655
10,2022-05-07,Nit,0.13222597597597596
10,2022-05-07,Tarda,0.3193975225225225
1,2022-05-08,Matí,0.35476532567049807
1,2022-05-08,Nit,0.1839080459770115
1,2022-05-08,Tarda,0.4998320576240305
2,2022-05-08,Matí,0.21799242424242424
2,2022-05-08,Nit,0.08825757575757576
2,2022-05-08,Tarda,0.4049640804039646
3,2022-05-08,Matí,0.3487787356321839
3,2022-05-08,Nit,0.12883141762452108
3,2022-05-08,Tarda,0.5385262104705888
4,2022-05-08,Matí,0.25978150406504064
4,2022-05-08,Nit,0.07384823848238482
4,2022-05-08,Tarda,0.35367781674457
5,2022-05-08,Matí,0.25595238095238093
5,2022-05-08,Nit,0.07242063492063491
5,2022-05-08,Tarda,0.40736014927078595
6,2022-05-08,Matí,0.2642663043478261
6,2022-05-08,Nit,0.15006038647342995
6,2022-05-08,Tarda,0.423698888148636
7,2022-05-08,Matí,0.3099922839506173
7,2022-05-08,Nit,0.09966563786008231
7,2022-05-08,Tarda,0.4430108577310581
8,2022-05-08,Matí,0.3662109375
8,2022-05-08,Nit,0.12934027777777776
8,2022-05-08,Tarda,0.5164648797804889
9,2022-05-08,Matí,0.250400641025641
9,2022-05-08,Nit,0.04967948717948718
9,2022-05-08,Tarda,0.34836937202899165
10,2022-05-08,Matí,0.25900900900900903
10,2022-05-08,Nit,0.10773273273273273
10,2022-05-08,Tarda,0.2788000589237989
1,2022-05-09,Matí,0.6331417624521073
1,2022-05-09,Nit,0.10069444444444445
1,2022-05-09,Tarda,0.6701388888888888
2,2022-05-09,Matí,0.6452651515151515
2,2022-05-09,Nit,0.029356060606060608
2,2022-05-09,Tarda,0.6424242424242425
3,2022-05-09,Matí,0.6483477011494253
3,2022-05-09,Nit,0.08225574712643678
3,2022-05-09,Tarda,0.6329022988505747
4,2022-05-09,Matí,0.5340447154471545
4,2022-05-09,Nit,0.035442073170731704
4,2022-05-09,Tarda,0.5593241869918699
5,2022-05-09,Matí,0.6200396825396826
5,2022-05-09,Nit,0.034722222222222224
5,2022-05-09,Tarda,0.6331845238095238
6,2022-05-09,Matí,0.6234148550724637
6,2022-05-09,Nit,0.11118659420289854
6,2022-05-09,Tarda,0.6465126811594203
7,2022-05-09,Matí,0.5798611111111112
7,2022-05-09,Nit,0.03761574074074074
7,2022-05-09,Tarda,0.5997299382716049
8,2022-05-09,Matí,0.6673177083333334
8,2022-05-09,Nit,0.052408854166666664
8,2022-05-09,Tarda,0.671875
9,2022-05-09,Matí,0.5076121794871795
9,2022-05-09,Nit,0.02123397435897436
9,2022-05-09,Tarda,0.5208333333333334
10,2022-05-09,Matí,0.38274211711711714
10,2022-05-09,Nit,0.059684684684684686
10,2022-05-09,Tarda,0.37514076576576577
1,2022-05-10,Matí,0.6057347670250897
1,2022-05-10,Nit,0.09625956741211653
1,2022-05-10,Tarda,0.6406130268199234
2,2022-05-10,Matí,0.6420332355816227
2,2022-05-10,Nit,0.030781726211772283
2,2022-05-10,Tarda,0.6784848484848485
3,2022-05-10,Matí,0.6588802373007044
3,2022-05-10,Nit,0.10661840055879102
3,2022-05-10,Tarda,0.6620689655172414
4,2022-05-10,Matí,0.5403881458169421
4,2022-05-10,Nit,0.05027406751733822
4,2022-05-10,Tarda,0.6103658536585366
5,2022-05-10,Matí,0.626984126984127
5,2022-05-10,Nit,0.041405689549307664
5,2022-05-10,Tarda,0.6337301587301587
6,2022-05-10,Matí,0.6330060776063581
6,2022-05-10,Nit,0.12189592656111287
6,2022-05-10,Tarda,0.6561594202898551
7,2022-05-10,Matí,0.5726802070888093
7,2022-05-10,Nit,0.046636231882979176
7,2022-05-10,Tarda,0.5879629629629629
8,2022-05-10,Matí,0.6622983870967742
8,2022-05-10,Nit,0.06363042962259673
8,2022-05-10,Tarda,0.6432291666666666
9,2022-05-10,Matí,0.5202646815550042
9,2022-05-10,Nit,0.03251774652517387
9,2022-05-10,Tarda,0.5217948717948718
10,2022-05-10,Matí,0.3770706190061029
10,2022-05-10,Nit,0.06577445569466145
10,2022-05-10,Tarda,0.37882882882882885
1,2022-05-11,Matí,0.5875239463601533
1,2022-05-11,Nit,0.17512771392081736
1,2022-05-11,Tarda,0.66831804545979
2,2022-05-11,Matí,0.647159090909091
2,2022-05-11,Nit,0.08838383838383838
2,2022-05-11,Tarda,0.707655963445339
3,2022-05-11,Matí,0.6382902298850575
3,2022-05-11,Nit,0.18941570881226055
3,2022-05-11,Tarda,0.696185128842135
4,2022-05-11,Matí,0.5571646341463414
4,2022-05-11,Nit,0.07884485094850949
4,2022-05-11,Tarda,0.5821005762371277
5,2022-05-11,Matí,0.626984126984127
5,2022-05-11,Nit,0.0796957671957672
5,2022-05-11,Tarda,0.6719739534076178
6,2022-05-11,Matí,0.605072463768116
6,2022-05-11,Nit,0.16968599033816426
6,2022-05-11,Tarda,0.671387993482685
7,2022-05-11,Matí,0.5916280864197531
7,2022-05-11,Nit,0.08011831275720165
7,2022-05-11,Tarda,0.6384678154850478
8,2022-05-11,Matí,0.6653645833333334
8,2022-05-11,Nit,0.11067708333333333
8,2022-05-11,Tarda,0.695600922953451
9,2022-05-11,Matí,0.5052083333333334
9,2022-05-11,Nit,0.05795940170940171
9,2022-05-11,Tarda,0.4936061381074169
10,2022-05-11,Matí,0.38344594594594594
10,2022-05-11,Nit,0.11439564564564565
10,2022-05-11,Tarda,0.39008336913281433
1,2022-05-12,Matí,0.5789473684210527
1,2022-05-12,Nit,0.19297878404901248
1,2022-05-12,Tarda,0.6713853599516032
2,2022-05-12,Matí,0.6512918660287081
2,2022-05-12,Nit,0.1027106734451946
2,2022-05-12,Tarda,0.7188516746411483
3,2022-05-12,Matí,0.6424682395644283
3,2022-05-12,Nit,0.15986265338721242
3,2022-05-12,Tarda,0.6936479128856624
4,2022-05-12,Matí,0.5481386392811296
4,2022-05-12,Nit,0.0742732307715782
4,2022-05-12,Tarda,0.5750962772785623
5,2022-05-12,Matí,0.6273182957393484
5,2022-05-12,Nit,0.08270077913390103
5,2022-05-12,Tarda,0.6606516290726817
6,2022-05-12,Matí,0.6205949656750572
6,2022-05-12,Nit,0.15540665686269753
6,2022-05-12,Tarda,0.6775743707093822
7,2022-05-12,Matí,0.5894736842105263
7,2022-05-12,Nit,0.07979626485568761
7,2022-05-12,Tarda,0.5923976608187135
8,2022-05-12,Matí,0.6773026315789473
8,2022-05-12,Nit,0.11788080702799286
8,2022-05-12,Tarda,0.6904605263157895
9,2022-05-12,Matí,0.5117408906882591
9,2022-05-12,Nit,0.05188131283060908
9,2022-05-12,Tarda,0.5336032388663967
10,2022-05-12,Matí,0.37610241820768137
10,2022-05-12,Nit,0.10352848381436827
10,2022-05-12,Tarda,0.38591749644381224
1,2022-05-13,Matí,0.6029693486590039
1,2022-05-13,Nit,0.16666666666666666
1,2022-05-13,Tarda,0.7030651340996169
2,2022-05-13,Matí,0.6125
2,2022-05-13,Nit,0.09753787878787878
2,2022-05-13,Tarda,0.6928030303030303
3,2022-05-13,Matí,0.6415229885057471
3,2022-05-13,Nit,0.13685344827586207
3,2022-05-13,Tarda,0.7147988505747126
4,2022-05-13,Matí,0.5490345528455285
4,2022-05-13,Nit,0.06948678861788618
4,2022-05-13,Tarda,0.5956554878048781
5,2022-05-13,Matí,0.6160714285714286
5,2022-05-13,Nit,0.05679563492063492
5,2022-05-13,Tarda,0.6609623015873016
6,2022-05-13,Matí,0.6191123188405797
6,2022-05-13,Nit,0.15217391304347827
6,2022-05-13,Tarda,0.6870471014492754
7,2022-05-13,Matí,0.5939429012345679
7,2022-05-13,Nit,0.07253086419753087
7,2022-05-13,Tarda,0.6504629629629629
